 Number XWIN YWIN XWORLD YWORLD MAG MAGERROR FLUX FLUXERROR FLUXRADIUS FWHM BACKGROUND RA DEC BMAG GMAG RMAG BmG BmR GmR
106 140 152.0 452.4798 348.4789362 68.687710592 -8.0551 0.4119 1667.392 632.4023 5.973 1.03 357.4842 348.47893619999996 68.68771059999999 8.96045970916748 8.709527015686035 8.346970558166504 0.2509326934814453 0.6134891510009766 0.36255645751953125
107 142 71.7629 451.9532 350.76199557 70.822999489 -7.2799 0.8411 816.5424 632.4023 1.276 2.52 357.5963 350.76199560000003 70.8229995 10.10045337677002 9.7791748046875 9.312328338623047 0.32127857208251953 0.7881250381469727 0.4668464660644531
108 143 505.1066 451.7116 341.9368799 59.165029858000004 -8.5908 0.2475 2730.925 622.3369 4.126 2.82 356.7902 341.93687989999995 59.1650299 8.618452072143555 8.538610458374023 8.411955833435059 0.07984161376953125 0.2064962387084961 0.12665462493896484
109 144 380.721 454.8922 343.62235495 62.355927918 -8.4683 0.2709 2439.575 608.6575 3.943 1.56 351.9766 343.62235499999997 62.3559279 8.155434608459473 7.837888717651367 7.381132125854492 0.31754589080810547 0.7743024826049805 0.456756591796875
110 145 308.5856 139.7846 348.88638526 69.179251296 -7.2643 0.8533 804.8618 632.4023 5.292000000000001 1.0 360.9196 348.88638530000003 69.17925129999999 9.292865753173828 9.091585159301758 8.765832901000977 0.2012805938720703 0.5270328521728516 0.32575225830078125
111 146 458.3199 450.104 342.4409984 60.333513423 -8.6105 0.247 2780.93 632.4023 3.5210000000000004 3.53 337.5671 342.44099839999996 60.333513399999994 10.50864028930664 8.26214599609375 7.0905680656433105 2.2464942932128906 3.41807222366333 1.1715779304504395
112 147 378.8211 451.2343 343.69444911 62.583410048000005 -8.9087 0.1806 3660.007 608.6575 4.02 4.19 354.6954 343.69444910000004 62.58341 9.207695960998535 8.833271980285645 8.32622241973877 0.3744239807128906 0.8814735412597656 0.507049560546875
113 148 206.7512 454.0816 346.94837096 67.168488681 -8.4673 0.2818 2437.349 632.4023 3.528 2.54 365.8125 346.948371 67.1684887 8.924832344055176 8.714510917663574 8.405889511108398 0.21032142639160156 0.5189428329467773 0.3086214065551758
114 149 117.7083 449.2598 349.198337 69.638898353 -8.58 0.2445 2703.907 608.6575 1.871 2.85 360.7838 349.19833700000004 69.6388984 8.47898006439209 7.550687313079834 6.640389919281006 0.9282927513122559 1.838590145111084 0.9102973937988281
115 150 29.8823 457.2301 351.9419285 71.8387232 -7.8224 0.5104 1345.6860000000001 632.4023 4.489 2.54 362.9178 351.9419285 71.8387232 8.669559478759766 8.576148986816406 8.429081916809082 0.09341049194335938 0.2404775619506836 0.14706707000732422
116 151 8.9166 449.9034 352.75343158 72.479548658 -8.0428 0.4166 1648.555 632.4023 2.5639999999999996 5.01 361.2748 352.7534316 72.47954870000001 11.362127304077148 10.542941093444824 9.686410903930664 0.8191862106323242 1.6757164001464844 0.8565301895141602
117 152 427.2844 450.006 342.84838225 61.180335518999996 -8.2267 0.348 1952.8329999999999 625.71 -1.3430000000000002 2.53 338.7242 342.8483823 61.1803355 9.887405395507812 8.928003311157227 7.995437145233154 0.9594020843505859 1.8919682502746582 0.9325661659240723
118 153 204.8504 454.631 347.30548545 67.247769315 -10.0078 0.0717 10071.94 664.8539999999999 2.039 1.84 356.5948 347.3054854 67.2477693 6.664132595062256 6.6366400718688965 6.632564067840576 0.027492523193359375 0.03156852722167969 0.0040760040283203125
119 154 21.4565 447.9846 352.14829529 72.14037134 -8.4462 0.2827 2390.386 622.3369 2.51 3.98 362.2426 352.14829530000003 72.1403713 7.883181571960449 7.603428840637207 7.217188358306885 0.2797527313232422 0.6659932136535645 0.38624048233032227
120 155 517.0835 449.7081 341.79545695 59.223448001 -7.0787 1.0124 678.3601 632.4023 5.122000000000001 0.96 355.8596 341.795457 59.223448 8.963517189025879 8.676929473876953 8.273353576660156 0.2865877151489258 0.6901636123657227 0.4035758972167969
121 156 392.7999 447.5708 343.25941276 62.14222469 -8.2235 0.3778 1947.183 677.3995 2.224 5.09 352.2015 343.2594128 62.1422247 9.084007263183594 8.67030143737793 8.02044677734375 0.41370582580566406 1.0635604858398438 0.6498546600341797
122 157 233.37 447.5434 346.18064827 66.474617502 -7.3834 0.7647 898.1449 632.4023 2.812 0.94 373.4561 346.1806483 66.47461750000001 10.466536521911621 10.204297065734863 9.814275741577148 0.2622394561767578 0.6522607803344727 0.39002132415771484
123 158 227.7142 446.3784 346.36614917 66.76222005300001 -7.84 0.5022 1367.682 632.4023 2.6910000000000003 0.95 373.4133 346.3661492 66.7622201 10.116555213928223 9.20439624786377 8.29344367980957 0.9121589660644531 1.8231115341186523 0.9109525680541992
124 159 156.0222 447.3279 348.00031912 68.612860395 -7.8069 0.5094 1326.6670000000001 622.3369 1.291 3.32 363.1856 348.0003191 68.6128604 8.96045970916748 8.709527015686035 8.346970558166504 0.2509326934814453 0.6134891510009766 0.36255645751953125
125 160 40.9583 447.084 351.40046535 71.662529795 -4.9027 7.2294 91.43213 608.6575 0.405 1.51 365.0813 351.4004654 71.6625298 10.452815055847168 10.046110153198242 9.488605499267578 0.4067049026489258 0.9642095565795898 0.5575046539306641
126 161 37.3143 447.9268 351.50733572 71.751548839 -7.2368 0.8843 784.7506 639.0245 1.3119999999999998 3.69 364.7377 351.5073357 71.7515488 8.669559478759766 8.576148986816406 8.429081916809082 0.09341049194335938 0.2404775619506836 0.14706707000732422
127 162 3.891 445.9463 352.81551208 72.683263502 -7.1347 0.783 714.2698 514.9937 3.763 0.96 360.7654 352.81551210000003 72.6832635 9.182634353637695 8.937437057495117 8.566007614135742 0.24519729614257812 0.6166267395019531 0.371429443359375
128 163 503.9003 445.4657 341.58071259 59.104001975 -8.9907 0.1749 3947.2270000000003 635.722 3.455 5.17 355.4552 341.5807126 59.104002 9.34811019897461 9.013121604919434 8.502540588378906 0.3349885940551758 0.8455696105957031 0.5105810165405273
129 164 409.3797 443.446 342.76877863 61.730138411000006 -10.603 0.045 17426.68 722.5078 1.483 1.91 344.9397 342.7687786 61.730138399999994 5.995687484741211 5.712273120880127 5.8860673904418945 0.283414363861084 0.1096200942993164 -0.17379426956176758
130 165 191.5637 456.4363 347.76183478 67.58622139399999 -7.9549 0.4445 1520.392 622.3369 7.0 1.6 351.3376 347.76183480000003 67.5862214 9.910961151123047 9.517276763916016 8.953598976135254 0.39368438720703125 0.957362174987793 0.5636777877807617
131 166 289.377 446.377 344.97792808 65.01114934600001 -7.3722 0.7603 888.923 622.3369 7.0 1.54 363.9249 344.97792810000004 65.0111493 10.68507194519043 10.336386680603027 9.848946571350098 0.34868526458740234 0.836125373840332 0.4874401092529297
132 167 220.1164 445.4384 346.45220055 66.943512445 -6.5963 1.5535 435.0416 622.3369 1.05 1.49 373.6065 346.4522006 66.94351239999999 9.97079849243164 9.200636863708496 8.378520965576172 0.7701616287231445 1.5922775268554688 0.8221158981323242
133 168 178.0501 446.8133 347.39362916 68.04457961199999 -7.0409 1.0482 655.1831 632.4023 0.94 0.98 367.6263 347.39362919999996 68.04457959999999 9.381437301635742 7.865677833557129 6.697894096374512 1.5157594680786133 2.6835432052612305 1.1677837371826172
134 169 114.584 475.755 347.55794109 68.274877424 -8.0408 0.4174 1645.54 632.4023 4.2780000000000005 2.54 366.44300000000004 347.55794110000005 68.27487740000001 10.767748832702637 9.188955307006836 8.005431175231934 1.5787935256958008 2.762317657470703 1.1835241317749023
135 170 95.9287 446.0788 349.58614148 70.241176296 -6.025 2.6719 257.0396 632.4023 0.516 0.98 363.1879 349.5861415 70.24117629999999 10.523422241210938 9.876038551330566 9.135839462280273 0.6473836898803711 1.387582778930664 0.740199089050293
136 171 456.5934 444.8851 342.16575621 60.415329439 -7.5224 0.6798 1020.8489999999999 639.0245 0.991 2.94 343.5661 342.1657562 60.4153294 8.416954040527344 8.337150573730469 8.21079158782959 0.079803466796875 0.2061624526977539 0.1263589859008789
137 172 417.9935 443.9554 342.71666729 61.459360849 -9.5837 0.1304 6814.946 818.1449 5.162000000000001 5.51 343.9409 342.7166673 61.4593608 9.712648391723633 8.294560432434082 7.158337116241455 1.4180879592895508 2.5543112754821777 1.136223316192627
138 174 141.4065 444.3286 348.24050015 69.065265259 -8.2163 0.3569 1934.2979999999998 635.722 3.023 3.27 365.9584 348.2405001 69.0652653 9.743573188781738 9.531167984008789 9.203039169311523 0.21240520477294922 0.5405340194702148 0.3281288146972656
139 175 453.488 449.488 342.46759624 60.46975317 -8.4371 0.2789 2370.428 608.6575 5.718999999999999 1.62 338.7702 342.4675962 60.4697532 10.829598426818848 10.487166404724121 10.009909629821777 0.34243202209472656 0.8196887969970703 0.47725677490234375
140 176 480.4015 445.3133 341.82601046 59.757707511999996 -8.2807 0.3257 2052.46 615.5352 1.875 3.18 354.4588 341.8260105 59.757707499999995 8.41191577911377 8.326940536499023 8.201983451843262 0.0849752426147461 0.2099323272705078 0.12495708465576172
141 177 31.3261 444.2623 351.44712105 71.955526902 -7.1813 0.9259 745.6522 635.722 1.18 3.26 362.9134 351.447121 71.95552690000001 9.653547286987305 8.848474502563477 8.004384994506836 0.8050727844238281 1.6491622924804688 0.8440895080566406
142 178 19.5174 446.0171 351.91291356 72.27071695800001 -8.3957 0.3326 2281.755 698.8125 2.755 3.11 361.9707 351.9129136 72.270717 7.883181571960449 7.603428840637207 7.217188358306885 0.2797527313232422 0.6659932136535645 0.38624048233032227
143 179 211.3864 440.1339 346.4975936 67.286313034 -8.3836 0.3044 2256.552 632.4023 3.1060000000000003 0.96 372.3767 346.4975936 67.286313 8.7432222366333 8.128035545349121 7.418639659881592 0.6151866912841797 1.324582576751709 0.7093958854675293
144 180 154.8876 428.9131 347.68188092 68.626160946 -7.3761 0.7409 892.1335 608.6575 3.6039999999999996 1.54 366.1324 347.6818809 68.6261609 8.16855239868164 8.100584030151367 8.004398345947266 0.06796836853027344 0.164154052734375 0.09618568420410156
145 181 477.8501 443.2927 342.02605331 59.938159909 -7.5125 0.6534 1011.6060000000001 608.6575 6.05 1.57 344.6182 342.0260533 59.938159899999995 10.416053771972656 9.7538480758667 8.996158599853516 0.662205696105957 1.4198951721191406 0.7576894760131836
146 182 51.5054 436.9092 350.67307829 71.39235661 -7.737 0.5314 1243.982 608.6575 3.946 1.5 367.0022 350.67307830000004 71.3923566 11.516857147216797 9.002573013305664 7.621235370635986 2.514284133911133 3.8956217765808105 1.3813376426696777
147 183 504.4171 445.612 341.41837853 59.076655296999995 -8.2381 0.348 1973.56 632.4023 3.9139999999999997 0.96 354.5282 341.4183785 59.0766553 10.561173439025879 8.870553016662598 7.658559799194336 1.6906204223632812 2.902613639831543 1.2119932174682617
148 184 466.0335 442.9876 341.91265553 60.181456839 -7.966 0.4352 1536.026 615.5352 1.756 1.0 344.2297 341.9126555 60.1814568 9.280732154846191 9.070155143737793 8.758870124816895 0.21057701110839844 0.5218620300292969 0.31128501892089844
149 185 351.1644 445.4387 343.80838775 63.309096174 -7.0695 0.9826 672.6818 608.6575 1.382 1.53 362.7488 343.80838769999997 63.309096200000006 9.006901741027832 8.35082721710205 7.607989311218262 0.6560745239257812 1.3989124298095703 0.7428379058837891
150 186 376.2309 444.3902 343.23947477 62.68325302 -8.334 0.3186 2155.84 632.4023 3.245 0.97 361.3341 343.23947480000004 62.683253 9.207695960998535 8.833271980285645 8.32622241973877 0.3744239807128906 0.8814735412597656 0.507049560546875
151 188 269.7511 442.4631 345.1141131 65.58175823399999 -7.353 0.7822 873.3599 629.0651 1.123 2.51 368.0822 345.1141131 65.58175820000001 10.015401840209961 8.815210342407227 7.768436431884766 1.2001914978027344 2.2469654083251953 1.046773910522461
152 189 213.4426 441.0539 346.2020987 67.121239975 -9.1293 0.1539 4484.689 635.722 2.654 5.8 373.5408 346.20209869999996 67.12124 8.661578178405762 8.328303337097168 7.868087291717529 0.33327484130859375 0.7934908866882324 0.46021604537963867
153 190 124.5139 442.0753 348.40409352 69.521470882 -7.6085 0.6247 1105.1 635.722 1.5419999999999998 3.67 365.4702 348.4040935 69.5214709 10.167271614074707 9.379938125610352 8.541206359863281 0.7873334884643555 1.6260652542114258 0.8387317657470703
154 191 383.1389 441.4365 343.04470958 62.458257976000006 -8.6077 0.2436 2773.938 622.3369 2.411 0.94 360.0833 343.04470960000003 62.458257999999994 8.132518768310547 7.807387351989746 7.3469977378845215 0.3251314163208008 0.7855210304260254 0.4603896141052246
155 192 376.8478 441.0743 343.07159939 62.666572159 -8.524 0.2674 2568.0820000000003 632.4023 2.675 3.82 361.1201 343.07159939999997 62.666572200000004 9.353578567504883 8.602330207824707 7.787430763244629 0.7512483596801758 1.566147804260254 0.8148994445800781
156 193 231.0192 441.9977 345.85840754 66.63372178600001 -5.9484 2.8672 239.5336 632.4023 0.501 0.95 374.4808 345.8584075 66.6337218 10.79463005065918 10.46440315246582 9.997446060180664 0.3302268981933594 0.7971839904785156 0.46695709228515625
157 194 135.119 441.0564 348.06997393 69.25065894 -8.1821 0.3664 1874.224 632.4023 1.663 4.3 369.2399 348.0699739 69.2506589 10.76140308380127 9.731698036193848 8.765789985656738 1.0297050476074219 1.9956130981445312 0.9659080505371094
158 195 85.4227 441.0156 349.47894206 70.543423518 -4.5687 10.0551 67.21515 622.3369 0.43 1.52 365.5016 349.4789421 70.5434235 9.147730827331543 8.61819076538086 7.852625846862793 0.5295400619506836 1.29510498046875 0.7655649185180664
159 196 22.3722 445.0185 351.84555233 72.185898174 -8.5871 0.2537 2721.6859999999997 635.722 1.694 1.19 362.1852 351.8455523 72.18589820000001 7.883181571960449 7.603428840637207 7.217188358306885 0.2797527313232422 0.6659932136535645 0.38624048233032227
160 197 26.134 440.3027 351.38880166 72.197731404 -7.6417 0.6603 1139.367 692.762 2.374 6.51 362.3503 351.3888017 72.1977314 11.229272842407227 9.16998291015625 7.866157531738281 2.0592899322509766 3.3631153106689453 1.3038253784179688
161 198 484.3737 440.6173 341.5680177 59.698240605 -6.7415 1.3591 497.2931 622.3369 1.295 1.51 353.7924 341.5680177 59.6982406 9.213886260986328 9.015894889831543 8.71548080444336 0.19799137115478516 0.49840545654296875 0.3004140853881836
162 199 474.8996 440.0449 341.67986987 59.879780005 -8.0833 0.4013 1711.3110000000001 632.4023 3.388 2.85 353.7695 341.67986989999997 59.879780000000004 10.635337829589844 10.360161781311035 9.939908027648926 0.2751760482788086 0.695429801940918 0.4202537536621094
163 200 424.2278 440.03 342.31774426 61.356821028 -8.9418 0.1839 3773.1220000000003 639.0245 3.065 3.17 346.1454 342.3177443 61.356821 8.70689582824707 8.274513244628906 7.7171807289123535 0.43238258361816406 0.9897150993347168 0.5573325157165527
164 201 165.9666 440.0533 347.21557077 68.425626171 -7.9955 0.4374 1578.408 635.722 1.036 1.21 368.9626 347.2155708 68.4256262 8.242996215820312 8.102715492248535 7.888611793518066 0.14028072357177734 0.3543844223022461 0.21410369873046875
165 203 13.782 440.9329 351.78987573 72.454070198 -7.6296 0.6127 1126.734 635.722 1.609 2.47 361.6027 351.7898757 72.4540702 9.533272743225098 8.242058753967285 7.149930953979492 1.2912139892578125 2.3833417892456055 1.092127799987793
166 204 502.9064 440.5483 341.28497801 59.154917783 -8.0595 0.4102 1674.148 632.4023 2.005 0.95 353.5412 341.28497799999997 59.15491779999999 9.373995780944824 8.904597282409668 8.30601692199707 0.46939849853515625 1.067978858947754 0.5985803604125977
167 205 424.1094 440.4435 342.21319634 61.128257364 -7.7712 0.535 1283.7169999999999 632.4023 3.593 0.98 346.4395 342.2131963 61.1282574 8.179672241210938 7.628831386566162 6.973094463348389 0.5508408546447754 1.2065777778625488 0.6557369232177734
168 206 208.5672 438.766 346.11028232 67.30299331100001 -9.1927 0.1569 4754.161 686.6583 3.111 4.81 374.1796 346.11028230000005 67.3029933 5.513680934906006 4.822967529296875 4.154336929321289 0.6907134056091309 1.3593440055847168 0.6686305999755859
169 207 212.6709 434.6268 345.7663478 67.20758112 -11.1421 0.0343 28630.71 903.7172 1.5919999999999999 2.0 373.6227 345.7663478 67.2075811 5.513680934906006 4.822967529296875 4.154336929321289 0.6907134056091309 1.3593440055847168 0.6686305999755859
170 208 159.0063 438.9941 347.307752 68.631572223 -6.9331 1.1577 593.2491 632.4023 0.527 2.68 369.7579 347.307752 68.63157220000001 8.16855239868164 8.100584030151367 8.004398345947266 0.06796836853027344 0.164154052734375 0.09618568420410156
171 210 426.7977 439.4367 342.15380838 61.188793253 -8.6915 0.2292 2996.385 632.4023 3.895 1.72 346.991 342.1538084 61.18879329999999 10.357504844665527 7.410492420196533 5.962884426116943 2.947012424468994 4.394620418548584 1.4476079940795898
172 213 152.8704 437.4523 347.36140979 68.805331656 -8.4108 0.2968 2313.804 632.4023 1.2309999999999999 2.18 369.9151 347.36140980000005 68.80533170000001 8.18726634979248 7.269834041595459 6.3671674728393555 0.9174323081970215 1.820098876953125 0.9026665687561035
173 214 51.6515 437.2231 350.24400601 71.48888552 -8.9188 0.1991 3694.196 677.3995 2.9330000000000003 4.15 366.64300000000003 350.244006 71.4888855 8.140260696411133 7.930307388305664 7.625372409820557 0.20995330810546875 0.5148882865905762 0.3049349784851074
174 215 453.0368 436.9861 341.77582306 60.561731124 -5.7129 3.5992 192.8172 639.0245 0.442 2.9 349.3732 341.7758231 60.561731099999996 8.935988426208496 8.736254692077637 8.440922737121582 0.19973373413085938 0.49506568908691406 0.2953319549560547
175 216 255.3917 457.6083 346.39272903 65.846022037 -7.0332 1.0389 650.5458 622.3369 3.5660000000000003 1.6 356.0076 346.39272900000003 65.84602199999999 12.995805740356445 11.897817611694336 10.867066383361816 1.0979881286621094 2.128739356994629 1.0307512283325195
176 220 148.5707 439.2073 347.53234271 69.03712192399999 -7.1283 0.9672 710.0894 632.4023 2.93 0.95 371.9006 347.53234269999996 69.0371219 10.427226066589355 9.879612922668457 9.21371841430664 0.5476131439208984 1.2135076522827148 0.6658945083618164
177 221 13.5311 435.4261 351.40852005 72.522642467 -7.6419 0.6058 1139.626 635.722 1.5019999999999998 2.63 361.5162 351.40852 72.5226425 9.533272743225098 8.242058753967285 7.149930953979492 1.2912139892578125 2.3833417892456055 1.092127799987793
178 222 500.1686 435.4022 341.07860752 59.275879947 -7.4517 0.718 956.5076 632.4023 1.181 0.95 352.0774 341.07860750000003 59.2758799 9.373995780944824 8.904597282409668 8.30601692199707 0.46939849853515625 1.067978858947754 0.5985803604125977
179 224 481.108 434.9573 341.31094904 59.79194961899999 -6.6112 1.5653 441.051 635.722 0.731 1.48 352.7258 341.31094900000005 59.7919496 9.73238468170166 9.053604125976562 8.292287826538086 0.6787805557250977 1.4400968551635742 0.7613162994384766
180 225 477.8142 432.6183 341.28540997 59.897009329 -8.331 0.3406 2149.887 674.285 2.861 4.29 352.6708 341.28541 59.8970093 9.73238468170166 9.053604125976562 8.292287826538086 0.6787805557250977 1.4400968551635742 0.7613162994384766
181 226 147.688 437.6553 347.48571978 68.957963279 -7.7712 0.5322 1283.732 629.0651 1.8969999999999998 1.48 370.2129 347.4857198 68.95796329999999 8.18726634979248 7.269834041595459 6.3671674728393555 0.9174323081970215 1.820098876953125 0.9026665687561035
